,Unnamed: 0_x,COUNTY,NAME,ST,Num_household,Household_size,Age25_over,Num_pov_det,Num_in_pov,Median_hhinc,Incpc,median_rent_value,median_home_value,state,county,Pop_under18,Pop_over25,Pop_over65,High_school_orless,College_ormore,unemp_rate,Pov_rate,Share_highschool_orless,Share_college_ormore,aqi_good_2013,aqi_bad_2013,aqi_good_2014,aqi_bad_2014,aqi_good_2015,aqi_bad_2015,aqi_good_2016,aqi_bad_2016,aqi_good_2017,aqi_bad_2017,Unnamed: 0,crime_rate_2010,crime_rate_2011,crime_rate_2012,crime_rate_2013,crime_rate_2014,Latitude,Longitude,aqi_good,aqi_bad,crime_rate,Apr_avg_temp,Apr_max_temp,Apr_min_temp,Apr_prcp,Apr_snow,Aug_avg_temp,Aug_max_temp,Aug_min_temp,Aug_prcp,Aug_snow,Dec_avg_temp,Dec_max_temp,Dec_min_temp,Dec_prcp,Dec_snow,Feb_avg_temp,Feb_max_temp,Feb_min_temp,Feb_prcp,Feb_snow,Jan_avg_temp,Jan_max_temp,Jan_min_temp,Jan_prcp,Jan_snow,Jul_avg_temp,Jul_max_temp,Jul_min_temp,Jul_prcp,Jul_snow,Jun_avg_temp,Jun_max_temp,Jun_min_temp,Jun_prcp,Jun_snow,Mar_avg_temp,Mar_max_temp,Mar_min_temp,Mar_prcp,Mar_snow,May_avg_temp,May_max_temp,May_min_temp,May_prcp,May_snow,Nov_avg_temp,Nov_max_temp,Nov_min_temp,Nov_prcp,Nov_snow,Oct_avg_temp,Oct_max_temp,Oct_min_temp,Oct_prcp,Oct_snow,Sep_avg_temp,Sep_max_temp,Sep_min_temp,Sep_prcp,Sep_snow,winter_avg_temp,summer_avg_temp,annual_avg_temp,Region,State_name,Population,Hispanic_Latino,White,Black,Asian,Share_over65,Share_under18,largest_race,airport,dist_airport
20,20,41,"Crenshaw County, Alabama",1,972,5383,9548,13719,2288,36022.0,20585,312.0,70600.0,1,41,3214,9548,2377,5734,1364,0.08870431893687708,0.16677600408193016,0.6005446166736489,0.14285714285714285,0.8421052631578947,0.0,0.8274647887323944,0.0,0.6323119777158774,0.0,0.7851239669421488,0.0,0.7078651685393258,0.005617977528089888,20.0,0.016241737488196413,0.025027203482045703,0.02290303390838786,0.022457067371202115,0.021041712973253315,31.732826,86.319222,0.7589742330175282,0.0011235955056179776,0.021534151044617082,60.8,75.0,46.7,3.95,,77.7,89.3,66.0,5.06,,45.9,58.4,33.4,4.5,,47.3,60.5,34.2,5.07,,43.6,56.0,31.1,4.92,,77.9,89.5,66.3,5.12,,75.5,87.7,63.2,5.16,,54.3,68.2,40.4,6.05,,69.2,82.5,56.0,3.86,,54.1,67.8,40.5,5.02,,63.2,76.6,49.7,3.29,,72.8,85.2,60.3,3.72,,45.6,77.03333333333335,61.85833333333334,SOUTHEAST,Alabama,13906,0.014669926650366746,0.7205522795915432,0.23306486408744426,0.0135912555731339,0.17093341003883217,0.23112325614842513,White,Troy Municipal Airport at N Kenneth Campbell Field,32.34236560793394
21,21,43,"Cullman County, Alabama",1,3070,31287,55773,79885,14814,38971.0,20881,423.0,115200.0,1,43,18283,55773,14033,29456,8123,0.06546169419911388,0.18544157226012392,0.5281408566869273,0.14564394958133864,0.8439716312056738,0.0,0.8409893992932862,0.0,0.8273972602739726,0.0,0.8328767123287671,0.0,0.8508287292817679,0.0,21.0,0.026328880929283885,0.02833166239649475,0.027912786455434768,0.021937842778793414,0.02410129709697344,34.131923,86.86926700000001,0.8392127464766936,0.0,0.02572249393139605,60.7,75.0,46.3,4.87,,78.6,91.5,65.6,3.94,,42.5,55.3,29.7,5.62,,44.8,57.9,31.7,5.72,,40.3,53.1,27.6,5.69,,78.7,91.6,65.8,4.44,,75.2,88.3,62.0,4.5,,52.7,66.8,38.6,5.33,,68.4,82.0,54.7,5.45,,50.8,65.1,36.6,5.18,,60.7,75.7,45.8,3.94,,72.0,85.8,58.2,4.45,,42.53333333333333,77.5,60.449999999999996,SOUTHEAST,Alabama,80406,0.04295699325920952,0.9273934780986494,0.01021068079496555,0.0042161032758749354,0.1745267766087108,0.2273835285923936,White,Huntsville International Carl T Jones Field,56.7151310807384
22,22,45,"Dale County, Alabama",1,2413,19018,33245,48624,9306,45028.0,22566,449.0,101700.0,1,45,11918,33245,7429,15562,5437,0.09689356315123186,0.19138696939782826,0.4681004662355242,0.16354338998345616,0.9087719298245616,0.0,0.8637992831541219,0.0,0.9151943462897526,0.0,0.9464285714285714,0.0,0.8928571428571429,0.0,22.0,0.023062656237400208,0.033529400114867415,0.03031147377848542,0.03202703790134385,0.03379518072289157,31.430653999999997,85.609476,0.9054102547108303,0.0,0.03054514975099769,65.7,78.1,53.2,3.52,,81.1,91.1,71.1,4.48,,51.3,62.5,40.0,4.39,,53.0,64.8,41.1,4.77,,48.9,60.1,37.7,4.63,,81.9,91.9,71.9,5.95,,79.8,90.1,69.5,5.6,,58.9,71.0,46.7,5.88,,74.3,85.9,62.6,3.56,,58.7,71.0,46.4,4.19,,67.5,79.6,55.4,3.41,,76.6,87.5,65.6,3.59,,51.06666666666666,80.93333333333332,66.47500000000001,SOUTHEAST,Alabama,50251,0.05613818630475016,0.710533123718931,0.18996636882848106,0.010487353485502776,0.14783785397305527,0.23716940956398877,White,Cairns AAF (Fort Rucker) Air Field,19.82306847182486
23,23,47,"Dallas County, Alabama",1,1657,16413,27453,41648,14580,27306.0,17808,342.0,81500.0,1,47,10770,27453,6428,15525,3848,0.15994916485112565,0.35007683442182097,0.5655119659053656,0.14016683058317853,0.8421052631578947,0.0,0.8274647887323944,0.0,0.6323119777158774,0.0,0.7851239669421488,0.0,0.7078651685393258,0.005617977528089888,23.0,0.03877225011410315,0.07912607026867434,0.06123293338849814,0.057435608197029524,0.06896302888894235,32.33354,87.114356,0.7589742330175282,0.0011235955056179776,0.061105978171449506,63.7,76.4,51.0,3.93,0.1,81.3,91.6,70.9,4.42,0.0,48.2,59.1,37.3,4.89,0.0,50.2,61.5,38.9,5.03,0.0,46.4,57.4,35.4,4.75,0.1,81.7,92.0,71.3,4.72,0.0,79.1,89.8,68.3,4.07,0.0,57.1,69.6,44.7,5.47,0.1,72.3,84.0,60.5,3.26,0.0,56.2,68.6,43.7,4.55,0.0,65.9,77.7,54.0,2.68,0.0,76.2,86.9,65.5,3.32,0.0,48.26666666666667,80.7,64.85833333333333,SOUTHEAST,Alabama,43820,0.0070515746234596065,0.2892743039707896,0.6917845732542218,0.003286170698311273,0.14669100867183935,0.24577818347786398,Black,Montgomery Regional (Dannelly Field) Airport,67.93156508798094
24,24,49,"DeKalb County, Alabama",1,2959,25013,47227,70271,13133,38192.0,18411,371.0,98500.0,1,49,17890,47227,10604,29658,5280,0.07413403487470066,0.18689075151911885,0.6279882270734961,0.11180045313062444,0.8861111111111111,0.0,0.8694444444444445,0.0,0.8787878787878788,0.0,0.8735632183908046,0.0,0.908713692946058,0.0,24.0,0.0053359204462769825,0.02820114484052008,0.028522787530350813,0.02721911812309121,0.02492529442784321,34.460929,85.80399200000001,0.8833240691360593,0.0,0.02284085307361646,60.1,71.8,48.4,4.0,,79.3,89.4,69.1,3.97,,42.9,53.4,32.3,5.25,,44.4,55.3,33.6,5.08,,40.6,51.1,30.0,4.99,,79.4,89.6,69.2,6.11,,76.0,86.5,65.5,4.02,,52.6,64.1,41.1,4.61,,68.5,79.5,57.4,4.71,,52.1,63.5,40.7,5.21,,62.2,74.2,50.2,3.06,,73.2,83.8,62.5,3.12,,42.63333333333333,78.23333333333333,60.94166666666667,SOUTHEAST,Alabama,71109,0.13626967050584315,0.8156070258335795,0.0144707421001561,0.0023344443038152696,0.14912317709432,0.25158559394732033,White,Richard B Russell Airport,60.642294434621114
25,25,51,"Elmore County, Alabama",1,2361,28651,54452,75749,10334,53555.0,24381,550.0,147500.0,1,51,18620,54452,10763,26586,11664,0.07717904980285786,0.136424243224333,0.488246529053111,0.21420700800705209,0.9385245901639344,0.0,0.9142857142857144,0.0,0.9570815450643776,0.0,0.9145299145299144,0.0,0.9523809523809524,0.0,25.0,0.009091711536764056,0.02582669260212085,0.029161075493265742,0.03093623800526101,0.029519569014292393,32.597229,86.142739,0.9353605432849786,0.0,0.02490705733034081,62.5,75.1,49.8,3.88,0.0,80.1,89.8,70.4,4.3,0.0,47.8,58.2,37.3,4.74,0.1,49.5,60.5,38.5,5.27,0.0,45.5,56.1,34.9,4.45,0.0,80.6,90.3,70.8,4.93,0.0,77.6,87.7,67.5,4.22,0.0,56.5,68.7,44.2,5.66,0.2,71.0,82.3,59.6,3.37,0.0,55.6,67.5,43.7,4.2,0.0,65.3,76.5,54.0,2.9,0.0,75.7,86.1,65.3,3.37,0.0,47.6,79.43333333333332,63.975,SOUTHEAST,Alabama,79303,0.026846399253496085,0.7496437713579562,0.19941238036392067,0.006481469805682005,0.13571996015283155,0.2347956571630329,White,Maxwell Air Force Base,31.693006161055298
26,26,53,"Escambia County, Alabama",1,1452,13659,26007,35510,8609,32330.0,17045,376.0,93800.0,1,53,8444,26007,6123,16182,3261,0.14629343086228724,0.2424387496479865,0.622217095397393,0.12538931826046834,0.821917808219178,0.0,0.7890410958904109,0.0,0.8493150684931506,0.0,0.8852459016393442,0.0,0.8066298342541437,0.0,26.0,0.026331584853466948,0.03729579513284679,0.036315624346371055,0.02333254150500172,0.024233314874878044,31.121747999999997,87.168429,0.8304299416992456,0.0,0.02950177214251291,64.3,77.2,51.3,,,79.9,89.7,70.0,,,50.5,61.6,39.4,,,51.8,64.0,39.5,,,48.0,59.8,36.2,,,80.4,90.5,70.3,,,78.1,88.7,67.4,,,57.8,70.7,44.8,,,71.9,84.1,59.7,,,57.2,69.9,44.4,,,66.2,78.6,53.7,,,75.6,86.4,64.8,,,50.1,79.46666666666667,65.14166666666667,SOUTHEAST,Alabama,38319,0.018737440956183616,0.6134815626712596,0.3173882408204807,0.0022443174404342494,0.15979018241603382,0.2203606565933349,White,Whiting Field Naval Air Station - North,46.247061029482275
27,27,55,"Etowah County, Alabama",1,3992,39899,71591,102106,20078,39220.0,20500,427.0,100400.0,1,55,23111,71591,17516,35423,11485,0.08790912764333499,0.1966387871427732,0.4947968320040229,0.1604251931108659,0.8683274021352313,0.0,0.8683274021352313,0.0,0.6054794520547945,0.0,0.4602272727272727,0.0,0.6629213483146067,0.0,27.0,0.04386670496983625,0.04892645783499948,0.0486242106126466,0.04867688953338887,0.0455171351262867,34.047638,86.03442,0.6930565754734274,0.0,0.04712227961543158,61.5,74.1,48.9,4.64,0.0,80.0,90.4,69.7,3.88,0.0,44.0,54.5,33.6,4.36,0.0,45.4,56.4,34.4,4.99,0.1,41.3,51.8,30.8,5.27,0.0,80.7,90.8,70.6,4.72,0.0,77.1,87.6,66.6,4.37,0.0,53.4,65.6,41.1,5.15,0.0,69.8,81.3,58.2,4.64,0.0,52.5,64.5,40.5,4.96,0.0,62.9,74.8,51.1,3.65,0.0,73.8,84.5,63.0,3.96,0.0,43.56666666666666,79.26666666666667,61.86666666666667,SOUTHEAST,Alabama,104430,0.033007756391841434,0.7927702767404002,0.15049315330843627,0.006291295604711289,0.1677295796227138,0.22130613808292637,White,Anniston Metropolitan Airport,53.51108105822435
28,28,57,"Fayette County, Alabama",1,825,7037,11880,16672,3055,34680.0,19545,299.0,75200.0,1,57,3663,11880,3211,7275,1677,0.0924483068624513,0.1832413627639156,0.6123737373737373,0.14116161616161615,0.9198895027624309,0.0,0.8964285714285715,0.0,0.5406162464985994,0.0,0.6136986301369863,0.0,0.6140350877192983,0.0,28.0,0.013981234076927857,0.015873932117293932,0.012636948582690858,0.01236613218152772,0.01395901395901396,33.732248999999996,87.752049,0.7169336077091774,0.0,0.013763452183490866,62.2,75.7,48.7,4.9,0.0,80.2,91.4,69.1,3.84,0.0,45.6,56.1,35.1,5.08,0.0,47.6,58.7,36.5,5.32,0.0,43.3,53.5,33.1,5.45,0.3,81.1,91.9,70.2,4.2,0.0,77.7,89.0,66.4,4.92,0.0,54.8,67.3,42.2,5.46,0.0,70.0,82.3,57.8,4.53,0.0,53.5,65.9,41.2,4.81,0.0,63.0,76.0,50.1,3.63,0.0,74.0,86.0,62.0,3.36,0.0,45.5,79.66666666666667,62.75,SOUTHEAST,Alabama,17241,0.011832260309726814,0.8602749260483731,0.11356649846296618,0.0021460472130386873,0.18624209732614116,0.21245867409083,White,Tuscaloosa Regional Airport,58.23481853738922
29,29,59,"Franklin County, Alabama",1,1129,11980,21075,31232,7020,35372.0,18595,342.0,85600.0,1,59,7668,21075,5051,13250,2405,0.0935897435897436,0.22476946721311475,0.6287069988137604,0.11411625148279952,0.8842105263157894,0.0,0.8838028169014085,0.0,0.8964285714285715,0.0,0.9148936170212766,0.0,0.9142857142857144,0.0,29.0,0.019576012223071048,0.027781297516472382,0.02820817193552418,0.02515267896493106,0.02803619622162248,34.441988,87.842815,0.898724249190552,0.0,0.02575087137232423,59.4,71.8,47.0,4.9,0.0,78.6,89.7,67.4,3.74,0.0,42.3,52.3,32.2,5.93,0.1,43.4,54.2,32.7,5.22,0.2,40.0,50.0,30.1,4.92,0.5,79.0,89.5,68.5,4.86,0.0,75.3,86.4,64.3,3.87,0.0,51.5,63.4,39.6,4.75,0.1,67.7,79.4,55.9,6.0,0.0,51.4,62.9,39.8,4.93,0.0,60.9,73.3,48.4,3.63,0.0,72.2,83.9,60.4,3.87,0.0,41.9,77.63333333333334,60.14166666666666,SOUTHEAST,Alabama,31704,0.14856169568508704,0.7963979308604593,0.038197072924552114,0.0016086298258894778,0.15931743628564218,0.24186222558667675,White,Northwest Alabama Regional Airport,39.84361404444562
30,30,61,"Geneva County, Alabama",1,1589,10754,18762,26469,6149,36024.0,20224,369.0,77400.0,1,61,5948,18762,4974,10891,2317,0.10651716888577437,0.2323094941252031,0.5804818249653555,0.12349429698326406,0.8489010989010989,0.0,0.8054794520547945,0.0,0.9058171745152356,0.0,0.8360655737704918,0.0,0.8232044198895028,0.0,30.0,0.019447555057857408,0.02648686801144173,0.02510320205288408,0.028296988577362413,0.0234594230553373,31.090866,85.82434599999999,0.8438935438262248,0.0,0.024558807350976587,64.6,78.4,50.9,4.08,0.0,80.4,91.1,69.8,5.03,0.0,50.4,63.0,37.8,4.73,0.0,51.9,65.2,38.6,5.31,0.0,48.2,61.1,35.3,5.49,0.0,80.9,91.9,70.0,5.8,0.0,78.9,90.3,67.5,5.79,0.0,58.5,72.3,44.7,6.19,0.0,72.8,85.7,59.9,3.68,0.0,57.9,71.4,44.3,5.24,0.0,66.7,79.9,53.4,3.52,0.0,76.2,87.7,64.6,4.25,0.0,50.166666666666664,80.06666666666668,65.61666666666666,SOUTHEAST,Alabama,26790,0.034341172079134015,0.8470324748040313,0.09417693169092946,0.002388951101157148,0.18566629339305712,0.22202314296379247,White,Cairns AAF (Fort Rucker) Air Field,23.060901441563388
31,31,63,"Greene County, Alabama",1,516,3201,5923,8646,3479,20541.0,13611,178.0,69600.0,1,63,2028,5923,1516,3733,648,0.1852981029810298,0.402382604672681,0.630254938375823,0.10940401823400303,0.968181818181818,0.0,0.9626556016597512,0.0,0.7420382165605095,0.0,0.9375,0.0,0.923529411764706,0.0,31.0,0.03835159599809433,0.04041720990873533,0.02778111846061335,0.030472940029254027,0.032441802872709265,32.844497,87.964201,0.9067810096333571,0.0,0.03389293345388126,62.8,75.6,50.0,4.54,,81.2,91.8,70.6,3.41,,46.3,57.5,35.2,4.56,,48.1,59.7,36.5,5.34,,44.1,55.2,33.0,5.12,,81.6,92.0,71.1,4.46,,78.4,89.4,67.4,4.14,,55.4,67.9,42.8,5.35,,71.4,83.1,59.6,4.07,,54.5,67.1,41.8,4.61,,64.4,77.1,51.8,3.81,,75.3,86.9,63.7,3.25,,46.166666666666664,80.39999999999999,63.62499999999999,SOUTHEAST,Alabama,9045,0.007628524046434494,0.1726920950801548,0.8124930901050305,0.001658374792703151,0.1676064123825318,0.224212271973466,Black,Tuscaloosa Regional Airport,53.16112761526379
32,32,65,"Hale County, Alabama",1,884,5927,10271,14972,4011,32714.0,18877,270.0,87400.0,1,65,3608,10271,2590,6392,1425,0.13249370277078085,0.2679000801496126,0.6223347288482134,0.13874014214779476,0.9198895027624309,0.0,0.8964285714285715,0.0,0.5406162464985994,0.0,0.6136986301369863,0.0,0.6140350877192983,0.0,32.0,0.015418781725888325,0.015628699976320153,0.01085061034683201,0.017415642979318927,0.013636011466646008,32.752796000000004,87.62306099999999,0.7169336077091774,0.0,0.014589949299001084,62.7,74.7,50.7,,,80.4,90.7,70.1,,,47.1,57.4,36.7,,,48.8,59.8,37.7,,,44.6,54.9,34.3,,,80.9,91.2,70.6,,,77.7,88.3,67.0,,,56.0,67.8,44.1,,,71.0,82.4,59.5,,,54.8,66.0,43.5,,,64.0,76.2,51.8,,,74.5,85.4,63.5,,,46.833333333333336,79.66666666666667,63.541666666666664,SOUTHEAST,Alabama,15760,0.00888324873096447,0.3942258883248731,0.5878807106598984,0.0022208121827411173,0.16434010152284265,0.22893401015228426,Black,Tuscaloosa Regional Airport,51.892886226785805
33,33,67,"Henry County, Alabama",1,904,6894,12213,17007,2657,41997.0,22931,381.0,96300.0,1,67,3694,12213,3420,6923,2018,0.07775551102204409,0.15622978773446228,0.5668549905838042,0.1652337672971424,0.9087719298245616,0.0,0.8637992831541219,0.0,0.9151943462897526,0.0,0.9464285714285714,0.0,0.8928571428571429,0.0,33.0,0.013524448040688938,0.01748633879781421,0.02350989589291843,0.020589639532107903,0.018951132300357568,31.516978,85.239971,0.9054102547108303,0.0,0.01881229091277741,65.9,78.1,53.8,3.63,0.0,80.9,91.6,70.3,4.23,0.0,50.8,61.4,40.1,4.35,0.0,52.4,63.6,41.3,5.01,0.1,48.5,59.2,37.8,5.23,0.0,81.8,92.3,71.4,5.84,0.0,80.0,90.5,69.5,4.96,0.0,59.4,71.0,47.7,5.41,0.0,74.3,85.7,62.8,3.35,0.0,58.7,70.1,47.3,4.17,0.0,67.3,79.3,55.2,3.4,0.0,76.5,87.5,65.4,4.19,0.0,50.56666666666666,80.9,66.375,SOUTHEAST,Alabama,17302,0.02248294994798289,0.6780141024159057,0.2840712056409664,0.00260085539244018,0.1976650098254537,0.21350132932608948,White,Dothan Regional Airport,29.462181816519706
34,34,69,"Houston County, Alabama",1,13160,39197,70274,102504,18746,41571.0,23925,504.0,123300.0,1,69,24764,70274,16214,34030,14469,0.07952332571331809,0.1828806680714899,0.4842473745624271,0.20589407177619035,0.9087719298245616,0.0,0.8637992831541219,0.0,0.9151943462897526,0.0,0.9464285714285714,0.0,0.8928571428571429,0.0,34.0,0.043795106140977764,0.039045042926026105,0.03964779139910488,0.03578714395688992,0.030046542872223025,31.158193,85.296398,0.9054102547108303,0.0,0.03766432545904434,65.9,78.1,53.8,3.63,0.0,80.9,91.6,70.3,4.23,0.0,50.8,61.4,40.1,4.35,0.0,52.4,63.6,41.3,5.01,0.1,48.5,59.2,37.8,5.23,0.0,81.8,92.3,71.4,5.84,0.0,80.0,90.5,69.5,4.96,0.0,59.4,71.0,47.7,5.41,0.0,74.3,85.7,62.8,3.35,0.0,58.7,70.1,47.3,4.17,0.0,67.3,79.3,55.2,3.4,0.0,76.5,87.5,65.4,4.19,0.0,50.56666666666666,80.9,66.375,SOUTHEAST,Alabama,101547,0.029493731966478576,0.6866869528395718,0.2564132864584872,0.007937211340561513,0.15966990654573746,0.24386737175888998,White,Dothan Regional Airport,23.2388828389659
35,35,71,"Jackson County, Alabama",1,2567,20431,37190,52318,9415,37745.0,20066,372.0,98900.0,1,71,11574,37190,9443,23427,4628,0.09608307045215564,0.17995718490767995,0.6299273998386663,0.12444205431567625,0.8861111111111111,0.0,0.8694444444444445,0.0,0.8787878787878788,0.0,0.8735632183908046,0.0,0.908713692946058,0.0,35.0,0.019664259446275797,0.026662621129084255,0.030761239683730592,0.028357077607821038,0.02806191902298627,34.763521999999995,85.9774,0.8833240691360593,0.0,0.026701423377979594,58.9,72.1,45.6,,,77.4,88.8,65.9,,,41.9,52.6,31.3,,,43.3,55.0,31.5,,,39.5,49.9,29.1,,,78.1,88.7,67.4,,,74.5,86.0,62.9,,,50.9,63.5,38.3,,,67.1,79.2,55.0,,,50.1,62.7,37.5,,,60.1,73.3,46.9,,,71.1,83.4,58.8,,,41.56666666666667,76.66666666666667,59.40833333333333,SOUTHEAST,Alabama,53227,0.025156405583632368,0.9006143498600334,0.033272587220771414,0.0030999304864072746,0.177409961109963,0.21744603302835028,White,Redstone Army Air Field,65.47513354179219
36,36,73,"Jefferson County, Alabama",1,21812,260929,444969,644639,121029,45610.0,27240,605.0,143400.0,1,73,152729,444969,91812,169165,137022,0.08746524961896858,0.18774694053571067,0.3801725513462736,0.30793605846699434,0.5260273972602739,0.0,0.4328767123287671,0.0,0.5561643835616439,0.0,0.5218579234972678,0.0,0.4238683127572017,0.0,36.0,0.06106048105204154,0.06004159013979751,0.05580106643049093,0.05431463018126803,0.053633495704965714,33.553444,86.896536,0.4921589458810309,0.0,0.05697025270171274,62.5,74.4,50.5,4.38,0.2,80.7,90.6,70.8,3.93,0.0,46.1,55.9,36.3,4.45,0.1,47.7,58.4,37.1,4.53,0.1,43.8,53.8,33.8,4.84,0.6,81.1,90.8,71.4,4.8,0.0,77.7,87.7,67.7,4.38,0.0,55.2,66.7,43.7,5.23,0.6,70.6,81.5,59.7,4.99,0.0,54.4,65.4,43.5,4.85,0.0,64.1,75.3,52.9,3.44,0.0,74.7,85.1,64.3,3.9,0.0,45.866666666666674,79.83333333333333,63.21666666666667,SOUTHEAST,Alabama,658466,0.03870814894011232,0.5166751206592292,0.4184134032736694,0.013797219598278423,0.1394331673920901,0.23194667606224165,White,Birmingham-Shuttlesworth International Airport,13.323714610780856
37,37,75,"Lamar County, Alabama",1,776,6138,10017,14008,3382,35450.0,20130,274.0,67900.0,1,75,3076,10017,2772,5982,1152,0.09996639784946236,0.2414334665905197,0.5971847858640311,0.11500449236298295,0.9198895027624309,0.0,0.8964285714285715,0.0,0.5406162464985994,0.0,0.6136986301369863,0.0,0.6140350877192983,0.0,37.0,0.0054753977062523135,0.007721743884105508,0.011553452115812915,0.009312826301679131,0.009521122787220535,33.787085,88.08743100000001,0.7169336077091774,0.0,0.00871690855901408,60.9,74.9,46.8,4.93,0.0,79.7,91.8,67.6,2.78,0.0,44.6,55.9,33.3,5.56,0.0,46.2,58.1,34.2,5.65,0.0,41.9,53.6,30.1,5.44,0.2,80.0,91.7,68.4,4.56,0.0,76.7,88.6,64.9,4.53,0.0,54.0,67.0,41.0,5.6,0.2,69.3,82.1,56.4,5.58,0.0,53.4,66.3,40.5,5.48,0.0,62.4,76.3,48.5,3.76,0.0,73.4,86.2,60.6,3.46,0.0,44.23333333333333,78.8,61.875,SOUTHEAST,Alabama,14564,0.012359241966492723,0.8611645152430651,0.11226311452897557,0.00027464982147761604,0.1903323262839879,0.21120571271628674,White,Columbus Air Force Base,36.65679519946743
38,38,77,"Lauderdale County, Alabama",1,3409,38612,62870,90602,16232,43125.0,24215,419.0,118600.0,1,77,19223,62870,16510,31287,13710,0.07015826788570337,0.17915719299794708,0.4976459360585335,0.21806903133449976,0.8842105263157894,0.0,0.8838028169014085,0.0,0.8964285714285715,0.0,0.9148936170212766,0.0,0.9142857142857144,0.0,38.0,0.026211047471119308,0.022296173044925125,0.02743843527921506,0.02972031753585257,0.024516421682452938,34.904121999999994,87.650997,0.898724249190552,0.0,0.026036479002712998,60.0,71.7,48.3,,,78.8,90.1,67.4,,,42.5,52.5,32.5,,,43.0,54.0,31.9,,,39.4,49.7,29.1,,,78.9,89.4,68.3,,,75.5,86.6,64.3,,,51.5,63.5,39.4,,,68.2,79.5,56.9,,,51.1,62.5,39.6,,,60.7,73.3,48.0,,,71.9,83.6,60.2,,,41.63333333333333,77.73333333333333,60.12500000000001,SOUTHEAST,Alabama,92709,0.0224573665987121,0.8545880119513747,0.0991273770615582,0.0072808465197553626,0.17808411265357194,0.20734772244334423,White,Northwest Alabama Regional Airport,18.010244416661635
39,39,79,"Lawrence County, Alabama",1,1378,13537,23292,33232,6225,40003.0,21369,366.0,94800.0,1,79,7439,23292,5306,14383,2590,0.09191390343222804,0.1873194511314396,0.61750815730723,0.11119697750300532,0.9357798165137616,0.0,0.8846153846153846,0.0,0.9210526315789472,0.0,0.9830508474576272,0.0,1.0,0.0,39.0,0.004106118407641458,0.02092511013215859,0.021294946911340453,0.020814424880498582,0.01946419147549126,34.529776,87.321865,0.9448997360331441,0.0,0.017320958361426067,60.6,72.9,48.4,4.61,0.0,78.5,89.8,67.3,3.66,0.0,42.5,53.1,31.9,6.03,0.3,43.6,55.0,32.2,5.28,0.6,40.1,50.9,29.3,5.18,1.1,78.9,89.4,68.4,4.34,0.0,75.5,86.3,64.8,4.4,0.0,52.2,64.2,40.2,5.11,0.4,68.5,79.8,57.3,5.65,0.0,51.7,63.3,40.0,5.12,0.0,61.2,73.7,48.8,3.92,0.0,72.1,83.9,60.3,3.86,0.0,42.06666666666666,77.63333333333334,60.45000000000001,SOUTHEAST,Alabama,34339,0.01671568770202976,0.7693875768077113,0.1140685517924226,0.0011939776930021259,0.15451818631876293,0.21663414776201986,White,Northwest Alabama Regional Airport,35.644852424441645
40,40,81,"Lee County, Alabama",1,3731,57171,87947,145434,34561,44570.0,24356,616.0,154300.0,1,81,33002,87947,15009,32437,29925,0.0699578848853533,0.2376404417123919,0.36882440560792296,0.3402617485531059,0.8169014084507042,0.0,0.7676056338028169,0.0,0.5816023738872403,0.0,0.7470817120622568,0.0,0.8421052631578947,0.0,40.0,0.02695957845800623,0.03465037396573991,0.030518452695009857,0.04450865781840555,0.0281588400666389,32.604064,85.353048,0.7510592782721826,0.0,0.03295918060076009,60.6,74.3,46.9,4.3,0.0,78.6,89.1,68.0,4.06,0.0,45.8,57.4,34.2,4.84,0.0,47.0,59.0,35.1,5.32,0.0,43.5,55.0,32.0,4.79,0.0,79.2,89.9,68.5,5.28,0.0,75.9,87.3,64.5,4.61,0.0,53.9,67.0,40.8,6.23,0.1,69.0,81.4,56.7,3.38,0.0,53.8,66.7,40.8,4.74,0.0,62.7,75.2,50.2,3.6,0.0,73.0,84.3,61.7,3.58,0.0,45.43333333333334,77.9,61.91666666666666,SOUTHEAST,Alabama,140247,0.03259249752222864,0.6980541473257895,0.2258444030888361,0.025775952426789882,0.10701833194292926,0.23531341133856695,White,Columbus Metropolitan Airport,40.09356197098371
41,41,83,"Limestone County, Alabama",1,2460,32213,61004,84736,12075,49570.0,25569,436.0,142100.0,1,83,20787,61004,11856,29867,14178,0.07366261322123806,0.14250141616314202,0.4895908465018688,0.2324109894433152,0.8439716312056738,0.0,0.8409893992932862,0.0,0.8273972602739726,0.0,0.8328767123287671,0.0,0.8508287292817679,0.0,41.0,0.01909835471479307,0.014907429670593891,0.020230539481052832,0.021206683862285518,0.018203950644607975,34.810239,86.9814,0.8392127464766936,0.0,0.018729391674666657,60.4,72.6,48.2,4.75,0.0,79.1,89.9,68.4,3.39,0.0,42.9,52.9,32.9,6.13,0.0,44.5,55.0,34.0,4.8,0.1,40.2,50.2,30.2,5.59,0.6,79.5,89.4,69.5,4.33,0.0,76.1,86.7,65.6,4.69,0.0,52.0,63.9,40.2,5.09,0.4,68.8,79.9,57.7,5.16,0.0,51.7,63.0,40.4,5.06,0.0,61.6,73.8,49.4,3.81,0.0,73.0,84.6,61.3,4.09,0.0,42.53333333333333,78.23333333333333,60.81666666666667,SOUTHEAST,Alabama,82782,0.055458916189509794,0.7865478002464303,0.12502717982170036,0.011004807808460776,0.14321954047981444,0.2511053127491484,White,Huntsville International Carl T Jones Field,26.935936068411067
